Lote;Linea;Palma;Longitud;Latitud
63-CERCA ELECTRICA;90;5;-73.6638297;3.8904204
63-CERCA ELECTRICA;90;6;-73.6638418;3.8905132
63-CERCA ELECTRICA;90;7;-73.6638523;3.8905732
63-CERCA ELECTRICA;90;8;-73.663865;3.8906575
63-CERCA ELECTRICA;90;9;-73.6638688;3.8907497
63-CERCA ELECTRICA;90;10;-73.6638828;3.8908297
63-CERCA ELECTRICA;90;11;-73.6638981;3.8909053
63-CERCA ELECTRICA;90;12;-73.6639185;3.8909863
63-CERCA ELECTRICA;91;1;-73.6638636;3.8901216
63-CERCA ELECTRICA;91;2;-73.6638782;3.8902284
63-CERCA ELECTRICA;91;3;-73.6638881;3.8902967
63-CERCA ELECTRICA;91;4;-73.6638929;3.8903948
63-CERCA ELECTRICA;91;5;-73.6639019;3.8904345
63-CERCA ELECTRICA;91;6;-73.6639177;3.8905245
63-CERCA ELECTRICA;91;7;-73.6639294;3.8906029
63-CERCA ELECTRICA;91;8;-73.6639424;3.8906892
63-CERCA ELECTRICA;91;9;-73.6639514;3.890764
63-CERCA ELECTRICA;91;10;-73.6639675;3.890856
63-CERCA ELECTRICA;91;11;-73.6639865;3.8909413
63-CERCA ELECTRICA;92;1;-73.6639481;3.8902407
63-CERCA ELECTRICA;92;2;-73.6639631;3.8903268
63-CERCA ELECTRICA;92;3;-73.6639765;3.8904028
63-CERCA ELECTRICA;92;4;-73.6639728;3.8904756
63-CERCA ELECTRICA;92;5;-73.6639864;3.8905536
63-CERCA ELECTRICA;92;6;-73.6640099;3.8906526
63-CERCA ELECTRICA;92;7;-73.6640128;3.890716
63-CERCA ELECTRICA;92;8;-73.6640296;3.890812
63-CERCA ELECTRICA;92;9;-73.6640406;3.8908864
63-CERCA ELECTRICA;92;10;-73.6640556;3.8909724
63-CERCA ELECTRICA;93;1;-73.6640344;3.8903348
63-CERCA ELECTRICA;93;2;-73.6640642;3.8905172
63-CERCA ELECTRICA;93;3;-73.6640973;3.890765
63-CERCA ELECTRICA;93;4;-73.6641057;3.8908481
63-CERCA ELECTRICA;93;5;-73.6641111;3.8909255
63-CERCA ELECTRICA;93;6;-73.664124;3.8909995
63-CERCA ELECTRICA;94;1;-73.6641052;3.8903759
63-CERCA ELECTRICA;94;2;-73.6641172;3.8904563
63-CERCA ELECTRICA;94;3;-73.6641317;3.8905506
63-CERCA ELECTRICA;94;4;-73.664132;3.8906228
63-CERCA ELECTRICA;94;5;-73.6641427;3.8907075
63-CERCA ELECTRICA;94;6;-73.6641708;3.8907974
63-CERCA ELECTRICA;94;7;-73.6641724;3.8908652
63-CERCA ELECTRICA;94;8;-73.664185;3.8909372
63-CERCA ELECTRICA;95;1;-73.6641817;3.8904964
63-CERCA ELECTRICA;95;2;-73.6641961;3.8905785
63-CERCA ELECTRICA;95;3;-73.6642051;3.8906532
63-CERCA ELECTRICA;95;4;-73.664218;3.8907272
63-CERCA ELECTRICA;95;5;-73.6642332;3.8908256
63-CERCA ELECTRICA;95;6;-73.6642545;3.8909002
63-CERCA ELECTRICA;95;7;-73.6642688;3.8909822
63-CERCA ELECTRICA;96;1;-73.6642821;3.8906004
63-CERCA ELECTRICA;96;2;-73.6643196;3.890932
63-CERCA ELECTRICA;96;3;-73.664327;3.8910214
63-CERCA ELECTRICA;96;4;-73.6643518;3.8910809
63-CERCA ELECTRICA;97;1;-73.6643518;3.8906231
63-CERCA ELECTRICA;97;2;-73.6643902;3.8908782
63-CERCA ELECTRICA;97;3;-73.6644053;3.8909643
63-CERCA ELECTRICA;98;1;-73.6644407;3.8907209
63-CERCA ELECTRICA;98;2;-73.6644508;3.8908139
63-CERCA ELECTRICA;98;3;-73.664457;3.8909077
63-CERCA ELECTRICA;98;4;-73.6644773;3.8909887
63-CERCA ELECTRICA;98;5;-73.664491;3.8910667
63-CERCA ELECTRICA;99;1;-73.6645107;3.8907807
63-CERCA ELECTRICA;99;2;-73.6645246;3.8908483
63-CERCA ELECTRICA;99;3;-73.6645404;3.8909383
63-CERCA ELECTRICA;99;4;-73.664551;3.8910107
63-CERCA ELECTRICA;99;5;-73.6645661;3.8910967
63-CERCA ELECTRICA;100;1;-73.6645924;3.8908838
63-CERCA ELECTRICA;100;2;-73.6646119;3.8909484
63-CERCA ELECTRICA;100;3;-73.6646291;3.8910464
63-CERCA ELECTRICA;100;4;-73.6646445;3.8911344
63-CERCA ELECTRICA;101;1;-73.6646654;3.8909018
63-CERCA ELECTRICA;101;2;-73.6646844;3.8909871
63-CERCA ELECTRICA;101;3;-73.6646975;3.8910735
63-CERCA ELECTRICA;101;4;-73.664713;3.8911739
63-CERCA ELECTRICA;102;1;-73.6647672;3.8910963
63-CERCA ELECTRICA;102;2;-73.6647903;3.8911932
63-CERCA ELECTRICA;103;1;-73.6648486;3.8911273
63-CERCA ELECTRICA;103;2;-73.6648664;3.8912293
63-CERCA ELECTRICA;104;1;-73.6649275;3.8911793
63-CERCA ELECTRICA;104;2;-73.6649478;3.8912953
67-CASA ROJA;1;1;-73.6426845;3.884461687
67-CASA ROJA;1;2;-73.6426981;3.884516255
67-CASA ROJA;1;3;-73.6426981;3.884589003
67-CASA ROJA;1;4;-73.6427184;3.884693588
67-CASA ROJA;1;5;-73.6427342;3.884768618
67-CASA ROJA;1;6;-73.6427342;3.884825452
67-CASA ROJA;1;7;-73.6427363;3.88501869
67-CASA ROJA;1;8;-73.6427363;3.885116445
67-CASA ROJA;1;9;-73.6427181;3.885243744
67-CASA ROJA;1;10;-73.6427113;3.885339222
67-CASA ROJA;2;1;-73.6427615;3.884402619
67-CASA ROJA;2;2;-73.6427683;3.884500377
67-CASA ROJA;2;3;-73.6427796;3.884564038
67-CASA ROJA;2;4;-73.6427818;3.884627693
67-CASA ROJA;2;5;-73.6427908;3.884714086
67-CASA ROJA;2;6;-73.6428043;3.884791388
67-CASA ROJA;2;7;-73.6428066;3.884861863
67-CASA ROJA;2;8;-73.6428065;3.884945978
67-CASA ROJA;2;9;-73.6428245;3.885098303
67-CASA ROJA;2;10;-73.6428245;3.885186965
67-CASA ROJA;2;11;-73.6428267;3.885232433
67-CASA ROJA;2;12;-73.6427747;3.885289241
67-CASA ROJA;3;1;-73.6428272;3.884350365
67-CASA ROJA;3;2;-73.6428362;3.884470859
67-CASA ROJA;3;3;-73.6428452;3.884536791
67-CASA ROJA;3;4;-73.6428542;3.88458681
67-CASA ROJA;3;5;-73.6428542;3.884670925
67-CASA ROJA;3;6;-73.6428542;3.884741399
67-CASA ROJA;3;7;-73.6428654;3.884807333
67-CASA ROJA;3;8;-73.6428699;3.88489827
67-CASA ROJA;3;9;-73.6428699;3.884975565
67-CASA ROJA;3;10;-73.6428879;3.885143803
67-CASA ROJA;3;11;-73.6429307;3.885607593
67-CASA ROJA;3;12;-73.6429442;3.885759916
67-CASA ROJA;3;13;-73.6429802;3.886130495
67-CASA ROJA;4;1;-73.6428996;3.884354949
67-CASA ROJA;4;2;-73.6429109;3.884461804
67-CASA ROJA;4;3;-73.6429131;3.884564107
67-CASA ROJA;4;4;-73.6429289;3.884627769
67-CASA ROJA;4;5;-73.6429311;3.884700518
67-CASA ROJA;4;6;-73.6429334;3.884784634
67-CASA ROJA;4;7;-73.6429401;3.884836925
67-CASA ROJA;4;8;-73.6429469;3.88491877
67-CASA ROJA;4;9;-73.6429514;3.88499834
67-CASA ROJA;4;10;-73.6429536;3.88509837
67-CASA ROJA;4;11;-73.6430031;3.885621271
67-CASA ROJA;4;12;-73.6430121;3.885780412
67-CASA ROJA;4;13;-73.6430301;3.885996391
67-CASA ROJA;4;14;-73.6430345;3.886094149
67-CASA ROJA;5;1;-73.642954;3.884334517
67-CASA ROJA;5;2;-73.6429516;3.884450458
67-CASA ROJA;5;3;-73.6429674;3.884557315
67-CASA ROJA;5;4;-73.6429855;3.884657352
67-CASA ROJA;5;5;-73.6429945;3.884732378
67-CASA ROJA;5;6;-73.6430058;3.884814225
67-CASA ROJA;5;7;-73.6430148;3.884884705
67-CASA ROJA;5;8;-73.6430193;3.884989282
67-CASA ROJA;5;9;-73.6430643;3.885503087
67-CASA ROJA;5;10;-73.643062;3.885575834
67-CASA ROJA;5;11;-73.6430732;3.885657681
67-CASA ROJA;5;12;-73.6430777;3.885744072
67-CASA ROJA;5;13;-73.6431183;3.886110105
67-CASA ROJA;6;1;-73.6430128;3.884293627
67-CASA ROJA;6;2;-73.6430331;3.884395939
67-CASA ROJA;6;3;-73.6430353;3.884543709
67-CASA ROJA;6;4;-73.6430579;3.884639203
67-CASA ROJA;6;5;-73.6430669;3.884746056
67-CASA ROJA;6;6;-73.6430669;3.884857451
67-CASA ROJA;6;7;-73.6430827;3.884939301
67-CASA ROJA;6;8;-73.6430984;3.885055251
67-CASA ROJA;6;9;-73.6431367;3.885571326
67-CASA ROJA;6;10;-73.6431411;3.885691817
67-CASA ROJA;6;11;-73.6431817;3.886073764
67-CASA ROJA;6;12;-73.6431816;3.886141965
67-CASA ROJA;6;13;-73.6431974;3.886219268
67-CASA ROJA;7;1;-73.6430807;3.884248194
67-CASA ROJA;7;2;-73.6430943;3.884345956
67-CASA ROJA;7;3;-73.6431146;3.884430082
67-CASA ROJA;7;4;-73.6431235;3.884652877
67-CASA ROJA;7;5;-73.6431371;3.884721085
67-CASA ROJA;7;6;-73.6431303;3.88481429
67-CASA ROJA;7;7;-73.6431302;3.884882491
67-CASA ROJA;7;8;-73.6431438;3.884948426
67-CASA ROJA;7;9;-73.6431573;3.88502118
67-CASA ROJA;7;10;-73.6431887;3.885573626
67-CASA ROJA;7;11;-73.6432;3.885721401
67-CASA ROJA;8;1;-73.6431373;3.884284598
67-CASA ROJA;8;2;-73.6431599;3.884366451
67-CASA ROJA;8;3;-73.6431689;3.88443693
67-CASA ROJA;8;4;-73.643187;3.884523327
67-CASA ROJA;8;5;-73.6431869;3.884625629
67-CASA ROJA;8;6;-73.6431869;3.884748391
67-CASA ROJA;8;7;-73.6432026;3.884907535
67-CASA ROJA;8;8;-73.6432117;3.884971194
67-CASA ROJA;8;9;-73.6432116;3.885073496
67-CASA ROJA;8;10;-73.6432702;3.885600949
67-CASA ROJA;8;11;-73.6432701;3.885685063
67-CASA ROJA;8;12;-73.6432791;3.88582147
67-CASA ROJA;8;13;-73.6433039;3.886135208
67-CASA ROJA;8;14;-73.6433242;3.886289808
67-CASA ROJA;9;1;-73.6432098;3.884245988
67-CASA ROJA;9;2;-73.6432097;3.884327829
67-CASA ROJA;9;3;-73.6432255;3.884407405
67-CASA ROJA;9;4;-73.6432278;3.884482428
67-CASA ROJA;9;5;-73.64323;3.884559723
67-CASA ROJA;9;6;-73.6432548;3.884721146
67-CASA ROJA;9;7;-73.6432615;3.884800717
67-CASA ROJA;9;8;-73.6432615;3.884857551
67-CASA ROJA;9;9;-73.6432773;3.884955315
67-CASA ROJA;9;10;-73.6433561;3.885766949
67-CASA ROJA;9;11;-73.6433561;3.885866977
67-CASA ROJA;9;12;-73.6433898;3.886253468
67-CASA ROJA;9;13;-73.6434034;3.886326223
67-CASA ROJA;10;1;-73.6432754;3.884186914
67-CASA ROJA;10;2;-73.6432867;3.884275581
67-CASA ROJA;10;3;-73.6432912;3.884357425
67-CASA ROJA;10;4;-73.643307;3.884437001
67-CASA ROJA;10;5;-73.6433092;3.884507477
67-CASA ROJA;10;6;-73.6433114;3.884655247
67-CASA ROJA;10;7;-73.6433295;3.884739371
67-CASA ROJA;10;8;-73.6433408;3.884821218
67-CASA ROJA;10;9;-73.6433407;3.884884873
67-CASA ROJA;10;10;-73.6433407;3.884962167
67-CASA ROJA;10;11;-73.6433542;3.88512813
67-CASA ROJA;10;12;-73.6434127;3.885682863
67-CASA ROJA;10;13;-73.6434172;3.885819268
67-CASA ROJA;10;14;-73.6434578;3.886187575
67-CASA ROJA;10;15;-73.64346;3.886264871
67-CASA ROJA;11;1;-73.6433343;3.884159664
67-CASA ROJA;11;2;-73.6433546;3.884223329
67-CASA ROJA;11;3;-73.6433704;3.884311998
67-CASA ROJA;11;4;-73.6433704;3.884384746
67-CASA ROJA;11;5;-73.6433726;3.884468862
67-CASA ROJA;11;6;-73.6433794;3.884555254
67-CASA ROJA;11;7;-73.6433839;3.884614364
67-CASA ROJA;11;8;-73.6433861;3.884682566
67-CASA ROJA;11;9;-73.6433974;3.884771233
67-CASA ROJA;11;10;-73.6433973;3.884839434
67-CASA ROJA;11;11;-73.6434041;3.884916733
67-CASA ROJA;11;12;-73.6434063;3.885012215
67-CASA ROJA;11;13;-73.643413;3.8851077
67-CASA ROJA;11;14;-73.6434784;3.885687444
67-CASA ROJA;11;15;-73.6434851;3.885767016
67-CASA ROJA;11;16;-73.6434851;3.885839763
67-CASA ROJA;11;17;-73.6434941;3.885921609
67-CASA ROJA;12;1;-73.6434;3.88411423
67-CASA ROJA;12;2;-73.6434225;3.884259738
67-CASA ROJA;12;3;-73.6434225;3.884359766
67-CASA ROJA;12;4;-73.6434338;3.884430246
67-CASA ROJA;12;5;-73.643445;3.884498453
67-CASA ROJA;12;6;-73.6434473;3.884578022
67-CASA ROJA;12;7;-73.643454;3.884662141
67-CASA ROJA;12;8;-73.6434676;3.884723529
67-CASA ROJA;12;9;-73.643472;3.884805372
67-CASA ROJA;12;10;-73.6434743;3.884884942
67-CASA ROJA;12;11;-73.6434742;3.88501225
67-CASA ROJA;12;12;-73.6434764;3.885107733
67-CASA ROJA;12;13;-73.6435395;3.885732943
67-CASA ROJA;12;14;-73.6435417;3.885798872
67-CASA ROJA;12;15;-73.6435575;3.885878448
67-CASA ROJA;12;16;-73.643562;3.885971659
67-CASA ROJA;12;17;-73.6435845;3.886189914
67-CASA ROJA;12;18;-73.6435822;3.886264934
67-CASA ROJA;13;1;-73.6434814;3.884134732
67-CASA ROJA;13;2;-73.6434814;3.88420748
67-CASA ROJA;13;3;-73.6434881;3.884296145
67-CASA ROJA;13;4;-73.6435039;3.884387088
67-CASA ROJA;13;5;-73.6435039;3.884455289
67-CASA ROJA;13;6;-73.6435084;3.88452122
67-CASA ROJA;13;7;-73.6435083;3.884614428
67-CASA ROJA;13;8;-73.6435174;3.884707641
67-CASA ROJA;13;9;-73.6435241;3.884759932
67-CASA ROJA;13;10;-73.6435286;3.884841775
67-CASA ROJA;13;11;-73.6435331;3.884923619
67-CASA ROJA;13;12;-73.6435444;3.885010013
67-CASA ROJA;13;13;-73.6435421;3.885073666
67-CASA ROJA;13;14;-73.643621;3.885680697
67-CASA ROJA;13;15;-73.6436119;3.885764808
67-CASA ROJA;13;16;-73.6436141;3.88583301
67-CASA ROJA;13;17;-73.6436299;3.885901219
67-CASA ROJA;13;18;-73.6436412;3.88601262
67-CASA ROJA;13;19;-73.6436569;3.886214958
67-CASA ROJA;13;20;-73.6436704;3.886360461
67-CASA ROJA;14;1;-73.6435448;3.884098391
67-CASA ROJA;14;2;-73.6435448;3.884187053
67-CASA ROJA;14;3;-73.6435515;3.884330279
67-CASA ROJA;14;4;-73.6435696;3.884416676
67-CASA ROJA;14;5;-73.6435695;3.884482604
67-CASA ROJA;14;6;-73.6435695;3.884559898
67-CASA ROJA;14;7;-73.6435853;3.884650841
67-CASA ROJA;14;8;-73.6435988;3.884716776
67-CASA ROJA;14;9;-73.6436033;3.884787253
67-CASA ROJA;14;10;-73.6436191;3.88488729
67-CASA ROJA;14;11;-73.6436078;3.884953212
67-CASA ROJA;14;12;-73.6436145;3.885091891
67-CASA ROJA;14;13;-73.6436685;3.885719369
67-CASA ROJA;14;14;-73.6436911;3.885805769
67-CASA ROJA;14;15;-73.6436911;3.885858057
67-CASA ROJA;14;16;-73.6436955;3.885930807
67-CASA ROJA;14;17;-73.6436955;3.886012648
67-CASA ROJA;14;18;-73.643718;3.886239997
67-CASA ROJA;14;19;-73.643736;3.886401416
67-CASA ROJA;15;1;-73.6436037;3.884057501
67-CASA ROJA;15;2;-73.6436286;3.884134808
67-CASA ROJA;15;3;-73.6436172;3.884223464
67-CASA ROJA;15;4;-73.6436172;3.884296212
67-CASA ROJA;15;5;-73.6436262;3.884355324
67-CASA ROJA;15;6;-73.6436397;3.884448539
67-CASA ROJA;15;7;-73.6436397;3.884514467
67-CASA ROJA;15;8;-73.6436442;3.884607678
67-CASA ROJA;15;9;-73.6436577;3.884678159
67-CASA ROJA;15;10;-73.6436577;3.88473954
67-CASA ROJA;15;11;-73.6436622;3.884828204
67-CASA ROJA;15;12;-73.6436734;3.884903231
67-CASA ROJA;15;13;-73.6436802;3.884985076
67-CASA ROJA;15;14;-73.6436801;3.885057824
67-CASA ROJA;15;15;-73.6436846;3.885148761
67-CASA ROJA;15;16;-73.6437477;3.885819438
67-CASA ROJA;15;17;-73.6437612;3.885914927
67-CASA ROJA;15;18;-73.6437612;3.885987675
67-CASA ROJA;15;19;-73.6437815;3.886062707
67-CASA ROJA;15;20;-73.6437836;3.886294592
67-CASA ROJA;16;1;-73.643658;3.884000694
67-CASA ROJA;16;2;-73.6436716;3.88408709
67-CASA ROJA;16;3;-73.6436716;3.884153017
67-CASA ROJA;16;4;-73.6436873;3.88424396
67-CASA ROJA;16;5;-73.6436918;3.884312164
67-CASA ROJA;16;6;-73.6437008;3.884471305
67-CASA ROJA;16;7;-73.643703;3.884546327
67-CASA ROJA;16;8;-73.6437053;3.884644083
67-CASA ROJA;16;9;-73.6437165;3.884710017
67-CASA ROJA;16;10;-73.643721;3.88478504
67-CASA ROJA;16;11;-73.64373;3.884864613
67-CASA ROJA;16;12;-73.6437458;3.884948736
67-CASA ROJA;16;13;-73.6437458;3.885007844
67-CASA ROJA;16;14;-73.6437639;3.885078327
67-CASA ROJA;16;15;-73.643757;3.885191993
67-CASA ROJA;16;16;-73.6438201;3.88586267
67-CASA ROJA;16;17;-73.6438313;3.88593997
67-CASA ROJA;16;18;-73.6438358;3.886028634
67-CASA ROJA;16;19;-73.6438448;3.886085473
67-CASA ROJA;17;1;-73.6437305;3.884034832
67-CASA ROJA;17;2;-73.6437395;3.884118952
67-CASA ROJA;17;3;-73.6437462;3.884273545
67-CASA ROJA;17;4;-73.6437529;3.884337202
67-CASA ROJA;17;5;-73.6437619;3.884425869
67-CASA ROJA;17;6;-73.6437687;3.884503167
67-CASA ROJA;17;7;-73.6437868;3.884587291
67-CASA ROJA;17;8;-73.6437867;3.884653219
67-CASA ROJA;17;9;-73.6437912;3.884744156
67-CASA ROJA;17;10;-73.643807;3.884826005
67-CASA ROJA;17;11;-73.643807;3.88489648
67-CASA ROJA;17;12;-73.643816;3.884973779
67-CASA ROJA;17;13;-73.643816;3.8850488
67-CASA ROJA;17;14;-73.6438227;3.885142012
67-CASA ROJA;17;15;-73.6438767;3.885762671
67-CASA ROJA;17;16;-73.6438767;3.885828598
67-CASA ROJA;17;17;-73.6439015;3.885889992
67-CASA ROJA;17;18;-73.6438947;3.885976377
67-CASA ROJA;17;19;-73.643906;3.886074138
67-CASA ROJA;17;20;-73.643933;3.886421978
67-CASA ROJA;18;1;-73.6437916;3.883996217
67-CASA ROJA;18;2;-73.6437983;3.884075788
67-CASA ROJA;18;3;-73.6437983;3.884146263
67-CASA ROJA;18;4;-73.6438096;3.884207649
67-CASA ROJA;18;5;-73.6438231;3.884291771
67-CASA ROJA;18;6;-73.6438254;3.884373614
67-CASA ROJA;18;7;-73.6438298;3.884455457
67-CASA ROJA;18;8;-73.6438479;3.884555495
67-CASA ROJA;18;9;-73.6438501;3.884619151
67-CASA ROJA;18;10;-73.6438523;3.88469872
67-CASA ROJA;18;11;-73.6438614;3.884766926
67-CASA ROJA;18;12;-73.6438749;3.884839681
67-CASA ROJA;18;13;-73.6438771;3.884905609
67-CASA ROJA;18;14;-73.6438907;3.884992005
67-CASA ROJA;18;15;-73.6438906;3.885067026
67-CASA ROJA;18;16;-73.6439378;3.885778616
67-CASA ROJA;18;17;-73.6439445;3.885930935
67-CASA ROJA;18;18;-73.6439671;3.886008241
67-CASA ROJA;18;19;-73.6439693;3.88608099
67-CASA ROJA;18;20;-73.6439964;3.886303795
67-CASA ROJA;18;21;-73.6439963;3.88638791
67-CASA ROJA;18;22;-73.6440054;3.886453842
67-CASA ROJA;18;23;-73.6440189;3.886519777
67-CASA ROJA;19;1;-73.6438641;3.883937146
67-CASA ROJA;19;2;-73.6438708;3.884034905
67-CASA ROJA;19;3;-73.643873;3.88409856
67-CASA ROJA;19;4;-73.6438798;3.884173585
67-CASA ROJA;19;5;-73.643882;3.884253154
67-CASA ROJA;19;6;-73.6438955;3.884337276
67-CASA ROJA;19;7;-73.6439023;3.884416847
67-CASA ROJA;19;8;-73.643909;3.884473685
67-CASA ROJA;19;9;-73.6439248;3.884578268
67-CASA ROJA;19;10;-73.6439248;3.884707851
67-CASA ROJA;19;11;-73.6439292;3.884807881
67-CASA ROJA;19;12;-73.6439337;3.884878358
67-CASA ROJA;19;13;-73.6439473;3.88494884
67-CASA ROJA;19;14;-73.6439518;3.88502159
67-CASA ROJA;19;15;-73.6439608;3.885103436
67-CASA ROJA;19;16;-73.6439653;3.885180733
67-CASA ROJA;19;17;-73.6440283;3.885874144
67-CASA ROJA;19;18;-73.6440418;3.885971906
67-CASA ROJA;19;19;-73.6440418;3.886044654
67-CASA ROJA;19;20;-73.6440463;3.886106037
67-CASA ROJA;19;21;-73.6440508;3.886183334
67-CASA ROJA;19;22;-73.6440643;3.886272003
67-CASA ROJA;19;23;-73.6440711;3.88633566
67-CASA ROJA;19;24;-73.644071;3.886403862
67-CASA ROJA;19;25;-73.64408;3.886483434
67-CASA ROJA;20;1;-73.6439184;3.883905347
67-CASA ROJA;20;2;-73.6439319;3.883989469
67-CASA ROJA;20;3;-73.6439387;3.884057673
67-CASA ROJA;20;4;-73.6439522;3.884150889
67-CASA ROJA;20;5;-73.6439522;3.884237277
67-CASA ROJA;20;6;-73.6439521;3.884294111
67-CASA ROJA;20;7;-73.6439566;3.884391868
67-CASA ROJA;20;8;-73.6439634;3.884487353
67-CASA ROJA;20;9;-73.6439814;3.884587391
67-CASA ROJA;20;10;-73.6439814;3.884676053
67-CASA ROJA;20;11;-73.6439881;3.884753351
67-CASA ROJA;20;12;-73.6439971;3.884828377
67-CASA ROJA;20;13;-73.6440039;3.884907948
67-CASA ROJA;20;14;-73.6440129;3.884969334
67-CASA ROJA;20;15;-73.6440174;3.885042084
67-CASA ROJA;20;16;-73.6440287;3.885135298
67-CASA ROJA;20;17;-73.6440354;3.885226236
67-CASA ROJA;20;18;-73.6440849;3.885826432
67-CASA ROJA;20;19;-73.6440916;3.885912824
67-CASA ROJA;20;20;-73.6441052;3.885999219
67-CASA ROJA;20;21;-73.6441187;3.886067427
67-CASA ROJA;20;22;-73.6441187;3.886149269
67-CASA ROJA;20;23;-73.6441232;3.886226565
67-CASA ROJA;20;24;-73.6441322;3.886294771
67-CASA ROJA;20;25;-73.6441367;3.886376615
67-CASA ROJA;20;26;-73.6441457;3.886458461
67-CASA ROJA;20;27;-73.6441502;3.886517571
67-CASA ROJA;21;1;-73.6439885;3.884025872
67-CASA ROJA;21;2;-73.6439998;3.884096352
67-CASA ROJA;21;3;-73.6439885;3.88393721
67-CASA ROJA;21;4;-73.6440088;3.884162285
67-CASA ROJA;21;5;-73.6440155;3.884241856
67-CASA ROJA;21;6;-73.6440268;3.884330523
67-CASA ROJA;21;7;-73.6440336;3.884401001
67-CASA ROJA;21;8;-73.6440358;3.88447375
67-CASA ROJA;21;9;-73.6440358;3.884557865
67-CASA ROJA;21;10;-73.644047;3.884646533
67-CASA ROJA;21;11;-73.6440583;3.884789761
67-CASA ROJA;21;12;-73.6440718;3.884878429
67-CASA ROJA;21;13;-73.6440808;3.884942088
67-CASA ROJA;21;14;-73.6440808;3.885001196
67-CASA ROJA;21;15;-73.6440943;3.885089864
67-CASA ROJA;21;16;-73.644092;3.885180798
67-CASA ROJA;21;17;-73.6440942;3.885253547
67-CASA ROJA;21;18;-73.644146;3.885785543
67-CASA ROJA;21;19;-73.644155;3.885867389
67-CASA ROJA;21;20;-73.6441663;3.88594469
67-CASA ROJA;21;21;-73.6441685;3.886024259
67-CASA ROJA;21;22;-73.6441866;3.886099289
67-CASA ROJA;21;23;-73.6441866;3.886185677
67-CASA ROJA;21;24;-73.6442024;3.886237973
67-CASA ROJA;21;25;-73.6442114;3.886390294
67-CASA ROJA;21;26;-73.6442136;3.886547157
67-CASA ROJA;22;1;-73.6440542;3.883898597
67-CASA ROJA;22;2;-73.6440564;3.883982713
67-CASA ROJA;22;3;-73.6440745;3.884066837
67-CASA ROJA;22;4;-73.6440745;3.884125944
67-CASA ROJA;22;5;-73.6440767;3.884200967
67-CASA ROJA;22;6;-73.6440857;3.884266899
67-CASA ROJA;22;7;-73.6440902;3.884351016
67-CASA ROJA;22;8;-73.6440901;3.884519246
67-CASA ROJA;22;9;-73.6441059;3.884614736
67-CASA ROJA;22;10;-73.6441149;3.884682941
67-CASA ROJA;22;11;-73.6441262;3.884742055
67-CASA ROJA;22;12;-73.6441375;3.884819355
67-CASA ROJA;22;13;-73.6441397;3.884885284
67-CASA ROJA;22;14;-73.6441397;3.884969399
67-CASA ROJA;22;15;-73.6441532;3.885042154
67-CASA ROJA;22;16;-73.6441532;3.885128542
67-CASA ROJA;22;17;-73.6441667;3.88519675
67-CASA ROJA;22;18;-73.6441667;3.885262678
67-CASA ROJA;22;19;-73.6442026;3.885824219
67-CASA ROJA;22;20;-73.6442139;3.885903793
67-CASA ROJA;22;21;-73.6442274;3.885976548
67-CASA ROJA;22;22;-73.6442342;3.886051573
67-CASA ROJA;22;23;-73.64425;3.886124329
67-CASA ROJA;22;24;-73.644259;3.886185715
67-CASA ROJA;22;25;-73.6442725;3.886353951
67-CASA ROJA;22;26;-73.644277;3.886444888
67-CASA ROJA;23;1;-73.6441063;3.883844063
67-CASA ROJA;23;2;-73.6441062;3.883939544
67-CASA ROJA;23;3;-73.6441288;3.884005484
67-CASA ROJA;23;4;-73.6441333;3.884064594
67-CASA ROJA;23;5;-73.6441378;3.884144164
67-CASA ROJA;23;6;-73.6441514;3.884232832
67-CASA ROJA;23;7;-73.6441558;3.884321496
67-CASA ROJA;23;8;-73.6441716;3.884398799
67-CASA ROJA;23;9;-73.6441716;3.884469274
67-CASA ROJA;23;10;-73.6441716;3.884548842
67-CASA ROJA;23;11;-73.6441715;3.884614769
67-CASA ROJA;23;12;-73.6441828;3.884696617
67-CASA ROJA;23;13;-73.6441896;3.884773915
67-CASA ROJA;23;14;-73.6441963;3.884839846
67-CASA ROJA;23;15;-73.6442008;3.884923963
67-CASA ROJA;23;16;-73.6442121;3.885014904
67-CASA ROJA;23;17;-73.6442233;3.885092204
67-CASA ROJA;23;18;-73.6442278;3.885160408
67-CASA ROJA;23;19;-73.6442301;3.88523543
67-CASA ROJA;23;20;-73.64423;3.885312725
67-CASA ROJA;23;21;-73.6442886;3.885856091
67-CASA ROJA;23;22;-73.6442976;3.885910657
67-CASA ROJA;23;23;-73.6442976;3.885992498
67-CASA ROJA;23;24;-73.6442998;3.886062974
67-CASA ROJA;23;25;-73.6443088;3.886142546
67-CASA ROJA;23;26;-73.6443246;3.886278957
67-CASA ROJA;23;27;-73.6443359;3.886392631
67-CASA ROJA;23;28;-73.6443403;3.886535856
67-CASA ROJA;24;1;-73.6441878;3.883807731
67-CASA ROJA;24;2;-73.6442058;3.883941869
67-CASA ROJA;24;3;-73.6441967;3.884028252
67-CASA ROJA;24;4;-73.6442057;3.884123739
67-CASA ROJA;24;5;-73.6442057;3.884178299
67-CASA ROJA;24;6;-73.6442102;3.884253323
67-CASA ROJA;24;7;-73.6442169;3.884351082
67-CASA ROJA;24;8;-73.6442327;3.884417018
67-CASA ROJA;24;9;-73.6442327;3.884485219
67-CASA ROJA;24;10;-73.6442417;3.884560245
